Date,Header,Content,sentiment_score,impact_score,relevance_score,confidence,short_term_score,medium_term_score,sentiment_momentum,sentiment_volatility,sentiment_trend
2026-01-22,Tổng thống vs. Ngân hàng: Đơn kiện 5 tỷ USD của Trump cáo buộc CEO JPMorgan Jamie Dimon vũ khí hóa hệ thống ngân hàng,Tổng thống vs. Ngân hàng: Đơn kiện 5 tỷ USD của Trump cáo buộc CEO JPMorgan Jamie Dimon vũ khí hóa hệ thống ngân hàng,-0.852134,0.852134,0.861166,0.861166,-0.852134,-0.214977,-0.876291,0.661757,0.155893
2026-01-23,Cuộc chiến pháp lý 5 tỷ USD: TT Trump đối đầu JPMorgan và CEO Jamie Dimon,Cuộc chiến pháp lý 5 tỷ USD: TT Trump đối đầu JPMorgan và CEO Jamie Dimon,0.328402,0.328402,0.659631,0.659631,0.328402,-0.033851,1.180537,0.629512,0.01167
2026-01-25,Phố Wall tìm cách thích ứng với biến động lớn,Phố Wall tìm cách thích ứng với biến động lớn,0.352676,0.352676,0.622969,0.622969,0.352676,0.094992,0.024274,0.645297,-0.081471
2026-01-27,JPMorgan Chase & Co (JPM) Bảng giá cổ phiếu hôm nay & Biểu đồ giá hiện tại,JPMorgan Chase & Co (JPM) Bảng giá cổ phiếu hôm nay & Biểu đồ giá hiện tại,0.017783,0.017783,0.968208,0.968208,0.017783,0.069255,-0.334892,0.594804,-0.055329
2026-02-05,"Bitcoin lao dốc, JPMorgan nhận định tiềm năng tăng trưởng dài hạn so với vàng | Tin tức crypto tại Mỹ","Bitcoin lao dốc, JPMorgan nhận định tiềm năng tăng trưởng dài hạn so với vàng | Tin tức crypto tại Mỹ",0.862996,0.862996,0.870194,0.870194,0.862996,0.333836,0.845213,0.61881,-0.239045
2026-02-06,Dự báo bất ngờ về giá vàng năm 2026,Dự báo bất ngờ về giá vàng năm 2026,0.688762,0.688762,0.713154,0.713154,0.688762,0.452145,-0.174234,0.623301,-0.300786
2026-02-12,JPMorgan chuyển sang quan điểm lạc quan về tiền điện tử bất chấp thị trường giảm 800 tỷ đô la,JPMorgan chuyển sang quan điểm lạc quan về tiền điện tử bất chấp thị trường giảm 800 tỷ đô la,0.73739,0.73739,0.765336,0.765336,0.73739,0.547226,0.048627,0.505317,-0.340055
2026-02-12,⚪Dự báo của JP Morgan về giá Bạc,⚪Dự báo của JP Morgan về giá Bạc,0.026503,0.026503,0.960381,0.960381,0.026503,0.373652,-0.710887,0.512383,-0.183687
2026-02-16,"CEO của JPMorgan nói ""Không đời nào"" ông ấy trở thành Chủ tịch Fed!","CEO của JPMorgan nói ""Không đời nào"" ông ấy trở thành Chủ tịch Fed!",0.015716,0.015716,0.941344,0.941344,0.015716,0.25434,-0.010786,0.498678,-0.08097
2026-02-24,“Sếp” ngân hàng JPMorgan thấy bóng dáng khủng hoảng 2008 trong thị trường hiện tại,“Sếp” ngân hàng JPMorgan thấy bóng dáng khủng hoảng 2008 trong thị trường hiện tại,-0.203807,0.203807,0.700398,0.700398,-0.203807,0.101624,-0.219523,0.513624,0.035824
2026-02-25,"Giá vàng sẽ tăng 22% so với mức hiện tại, đạt 6.300 USD vào cuối năm 2026 – J.P. Morgan","Giá vàng sẽ tăng 22% so với mức hiện tại, đạt 6.300 USD vào cuối năm 2026 – J.P. Morgan",0.890261,0.890261,0.8947,0.8947,0.890261,0.364503,1.094068,0.401265,-0.155359
2026-02-25,"CEO JPMorgan cảnh báo: Nhiều ngân hàng đang làm những điều 'ngớ ngẩn', xuất hiện nguy cơ sụp đổ dây chuyền như khủng hoảng 2008","CEO JPMorgan cảnh báo: Nhiều ngân hàng đang làm những điều 'ngớ ngẩn', xuất hiện nguy cơ sụp đổ dây chuyền như khủng hoảng 2008",-0.972842,0.972842,0.980584,0.980584,-0.972842,-0.081278,-1.863103,0.585532,0.177853
2026-02-27,JP Morgan dự báo giá vàng sẽ đạt 6.300 USD,JP Morgan dự báo giá vàng sẽ đạt 6.300 USD,0.289215,0.289215,0.679582,0.679582,0.289215,0.042219,1.262056,0.584537,0.072702
2026-02-28,JP Morgan dự báo giá vàng sẽ đạt 6.300 USD,JP Morgan dự báo giá vàng sẽ đạt 6.300 USD,0.289215,0.289215,0.679582,0.679582,0.289215,0.124551,0.0,0.579601,0.00697
2026-03-01,Giá vàng quốc tế có thể còn tăng mạnh,Giá vàng quốc tế có thể còn tăng mạnh,0.852908,0.852908,0.863316,0.863316,0.852908,0.367337,0.563693,0.578447,-0.167112
2026-03-02,JPMorgan dự báo tiềm năng tăng giá của tiền điện tử nếu Đạo luật Minh bạch được thông qua,JPMorgan dự báo tiềm năng tăng giá của tiền điện tử nếu Đạo luật Minh bạch được thông qua,0.333813,0.333813,0.652972,0.652972,0.333813,0.356162,-0.519094,0.559897,-0.143215
2026-03-02,ADMA Biologics (Nasdaq: ADMA) gần đây đã công bố đạt được thỏa thuận mua lại cổ phiếu tăng tốc trị giá 125 triệu đô la với JPMorgan.,ADMA Biologics (Nasdaq: ADMA) gần đây đã công bố đạt được thỏa thuận mua lại cổ phiếu tăng tốc trị giá 125 triệu đô la với JPMorgan.,0.453687,0.453687,0.532091,0.532091,0.453687,0.38867,0.119873,0.53785,-0.152796
2026-03-06,Trước thềm công bố Bảng lương phi nông nghiệp: Dữ liệu việc làm sẽ tác động thế nào đến xu hướng thị trường chứng khoán và kỳ vọng cắt giảm lãi suất?,Trước thềm công bố Bảng lương phi nông nghiệp: Dữ liệu việc làm sẽ tác động thế nào đến xu hướng thị trường chứng khoán và kỳ vọng cắt giảm lãi suất?,0.033433,0.033433,0.95014,0.95014,0.033433,0.270258,-0.420254,0.53761,-0.053663
2026-03-09,JP Morgan cảnh báo rủi ro TTCK và khuyến nghị hành động khi giá dầu vượt 100 USD/thùng,JP Morgan cảnh báo rủi ro TTCK và khuyến nghị hành động khi giá dầu vượt 100 USD/thùng,0.028029,0.028029,0.703872,0.703872,0.028029,0.189515,-0.005403,0.537159,0.009121
2026-03-09,"JPMorgan cảnh báo khủng hoảng Trung Đông có thể ảnh hưởng thị trường UAE, ưa chuộng cổ phiếu Saudi Arabia","JPMorgan cảnh báo khủng hoảng Trung Đông có thể ảnh hưởng thị trường UAE, ưa chuộng cổ phiếu Saudi Arabia",-0.933113,0.933113,0.944266,0.944266,-0.933113,-0.184695,-0.961143,0.638024,0.275545
2026-03-11,JPMorgan cảnh báo S&P 500 có thể giảm 10% do rủi ro địa chính trị,JPMorgan cảnh báo S&P 500 có thể giảm 10% do rủi ro địa chính trị,0.74732,0.74732,0.758029,0.758029,0.74732,0.125977,1.680434,0.620368,0.027394
2026-03-12,"JPMorgan: Loạt quỹ phòng hộ thua lỗ nghiêm trọng vì chiến sự Trung Đông, thị trường cổ phiếu dễ bị tổn thương nhất","JPMorgan: Loạt quỹ phòng hộ thua lỗ nghiêm trọng vì chiến sự Trung Đông, thị trường cổ phiếu dễ bị tổn thương nhất",-0.968659,0.968659,0.975839,0.975839,-0.968659,-0.238902,-1.71598,0.619556,0.285413
2026-03-16,JPMorgan chấp nhận Bitcoin và Ethereum làm tài sản thế chấp cho các tổ chức,JPMorgan chấp nhận Bitcoin và Ethereum làm tài sản thế chấp cho các tổ chức,0.563631,0.563631,0.57149,0.57149,0.563631,0.028609,1.53229,0.634154,0.067151
2026-03-23,JPMorgan Đưa Ra Dự Đoán Gây Chấn Động: Bitcoin Có Thể Đạt 260.000 USD Sớm!,JPMorgan Đưa Ra Dự Đoán Gây Chấn Động: Bitcoin Có Thể Đạt 260.000 USD Sớm!,0.461103,0.461103,0.526059,0.526059,0.461103,0.172774,-0.102528,0.64094,-0.042219
2026-03-28,"Quốc gia ĐNÁ sắp trở thành trung tâm giao dịch vàng châu Á, hợp tác cùng JPMorgan, Hội đồng Vàng thế giới","TIN MỚI Singapore đang huy động các định chế tài chính lớn như JPMorgan và UBS nhằm hiện thực hóa tham vọng trở thành trung tâm giao dịch vàng của châu Á, ngay cả khi giá kim loại quý này sụt giảm trong những tuần gần đây do ảnh hưởng từ xung đột Mỹ-Israel với Iran. Cơ quan Tiền tệ Singapore (MAS), cơ quan quản lý tài chính của quốc đảo, cho biết họ đã thành lập một nhóm công tác với sự tham gia của hai ngân hàng toàn cầu nói trên, cùng DBS Bank, United Overseas Bank, World Gold Council (Hội đồng Vàng Thế giới) và nhiều tổ chức khác. Nhóm này sẽ xây dựng các định hướng và ưu tiên nhằm “tăng cường hệ sinh thái vàng của Singapore”. Theo thông báo, các bên sẽ tập trung phát triển các sản phẩm tài chính liên quan đến vàng để hỗ trợ quá trình hình thành giá và tăng thanh khoản; thiết lập các tiêu chuẩn quốc tế cho lưu trữ và logistics; đồng thời xây dựng hệ thống thanh toán bù trừ nhằm đảm bảo giao dịch vàng quy mô lớn trên thị trường phi tập trung (OTC) diễn ra an toàn. MAS cũng cho biết sẽ nghiên cứu cung cấp dịch vụ lưu trữ vàng cho các ngân hàng trung ương và tổ chức chủ quyền nước ngoài nhằm đáp ứng nhu cầu tiềm năng. Động thái này diễn ra chỉ một ngày sau khi Sàn giao dịch Singapore ra mắt quỹ ETF đầu tiên theo dõi giá vàng, được bảo chứng bằng vàng vật chất lưu trữ trong nước. Tuy nhiên, ngay trong ngày giao dịch đầu tiên, quỹ này đã giảm khoảng 4,6% so với giá phát hành, cho thấy thời điểm thị trường không mấy thuận lợi cho vàng. “Chúng tôi không đặt cược vào việc giá vàng sẽ tăng hay giảm trong ngắn hạn,” ông Chee Hong Tat, Phó Chủ tịch MAS, cho biết. “Giữa Singapore và các trung tâm tài chính khác tại châu Á như Hong Kong, thị trường đủ lớn để cùng tồn tại và phát triển.” Trong khi đó, đối thủ cạnh tranh là Hong Kong (Trung Quốc) cũng đang tăng tốc. Tháng 12 năm ngoái, chính quyền đặc khu này thông báo thành lập nhóm công tác nhằm thúc đẩy hợp tác và hình thành một tổ chức thương mại cho ngành vàng. “Dựa trên vị thế trung tâm tài chính quốc tế và lợi thế kết nối với Trung Quốc đại lục cũng như thế giới, chúng tôi sẽ tiếp tục phối hợp với ngành để phát triển Hong Kong (Trung Quốc) thành trung tâm giao dịch, lưu trữ, thanh toán và quản lý rủi ro vàng”, ông Christopher Hui, người đứng đầu lĩnh vực dịch vụ tài chính và ngân khố của Hong Kong, cho biết. Được biết, Singapore và Hong Kong đang chạy đua phát triển lĩnh vực kim loại quý sau đợt tăng giá mạnh của vàng trong năm ngoái, trước khi giá điều chỉnh mạnh trở lại do tác động từ xung đột bùng phát từ ngày 28/2. Theo dữ liệu của QUICK-FactSet, giá hợp đồng tương lai vàng tại Mỹ từng vượt 5.400 USD/ounce vào ngày 2/3, nhưng đã có lúc giảm xuống còn khoảng 4.100 USD. Cuộc xung đột đang đẩy giá năng lượng tăng cao và làm dấy lên lo ngại về áp lực lạm phát, có thể khiến chính sách tiền tệ trở nên thắt chặt. Các chuyên gia cho rằng điều này đã thúc đẩy làn sóng bán tháo vàng, khi nhà đầu tư chuyển sang các tài sản có lãi suất. “Vàng đang chịu áp lực đáng kể”, Alejandro Bondavalli, quản lý đầu tư cấp cao tại Pictet Wealth Management, nhận định. “Thị trường đang dự đoán các ngân hàng trung ương và quỹ tài sản tại Trung Đông có thể cần tăng thanh khoản và bán bớt dự trữ vàng.” Theo: Nikkei Asia",0.541993,0.541993,0.566082,0.566082,0.541993,0.295847,0.080891,0.610249,-0.126107
2026-04-07,Sếp ngân hàng JPMorgan cảnh báo rủi ro tín dụng tư nhân,Sếp ngân hàng JPMorgan cảnh báo rủi ro tín dụng tư nhân,-0.931915,0.931915,0.951701,0.951701,-0.931915,-0.113407,-1.473908,0.688617,0.178227
2026-04-07,JP Morgan cảnh báo sốc: Cổ phiếu Tesla có thể mất giá tới 60%,JP Morgan cảnh báo sốc: Cổ phiếu Tesla có thể mất giá tới 60%,-0.966903,0.966903,0.974825,0.974825,-0.966903,-0.397906,-0.034989,0.729819,0.364467
2026-04-07,"JPMorgan: Xung đột Trung Đông có thể làm lạm phát dai dẳng, lãi suất tăng cao","JPMorgan: Xung đột Trung Đông có thể làm lạm phát dai dẳng, lãi suất tăng cao",-0.909139,0.909139,0.928359,0.928359,-0.909139,-0.568317,0.057764,0.76461,0.451478
2026-04-07,CEO JPMorgan cảnh báo nguy cơ kinh tế Mỹ suy thoái vì chiến sự,CEO JPMorgan cảnh báo nguy cơ kinh tế Mỹ suy thoái vì chiến sự,-0.9058,0.9058,0.923119,0.923119,-0.9058,-0.680811,0.003339,0.785418,0.488833
2026-04-07,"JPMorgan cảnh báo cổ phiếu Tesla có thể giảm thêm 60%, liệu Musk có còn khả năng lật ngược tình thế?","JPMorgan cảnh báo cổ phiếu Tesla có thể giảm thêm 60%, liệu Musk có còn khả năng lật ngược tình thế?",-0.890908,0.890908,0.902469,0.902469,-0.890908,-0.750844,0.014891,0.781924,0.492301
2026-04-07,JPMorgan lên kế hoạch cạnh tranh với các đối thủ blockchain,JPMorgan lên kế hoạch cạnh tranh với các đối thủ blockchain,0.836028,0.836028,0.841159,0.841159,0.836028,-0.221886,1.726937,0.795832,0.067588
2026-04-08,"CEO JPMorgan: Mỹ phải 'mạnh hơn' để duy trì quyền lực, ngân hàng chuẩn bị bơm 1.000 tỷ USD","CEO JPMorgan: Mỹ phải 'mạnh hơn' để duy trì quyền lực, ngân hàng chuẩn bị bơm 1.000 tỷ USD",0.528359,0.528359,0.53758,0.53758,0.528359,0.028195,-0.307669,0.800429,-0.117479
2026-04-14,"Kết quả kinh doanh Quý 1 của JPMorgan khởi sắc, doanh thu mảng giao dịch đạt mức kỷ lục, tại sao CEO cảnh báo về các rủi ro?","Kết quả kinh doanh Quý 1 của JPMorgan khởi sắc, doanh thu mảng giao dịch đạt mức kỷ lục, tại sao CEO cảnh báo về các rủi ro?",0.922436,0.922436,0.932419,0.932419,0.922436,0.326276,0.394077,0.843709,-0.319205
2026-04-16,JPMorgan hạ bảng xếp hạng cổ phiếu Qualcomm do lo ngại về trung tâm dữ liệu,JPMorgan hạ bảng xếp hạng cổ phiếu Qualcomm do lo ngại về trung tâm dữ liệu,-0.071337,0.071337,0.886714,0.886714,-0.071337,0.193738,-0.993773,0.818584,-0.194134
2026-04-16,JPMorgan bắt đầu theo dõi cổ phiếu MDU Resources ở mức Trung lập,JPMorgan bắt đầu theo dõi cổ phiếu MDU Resources ở mức Trung lập,0.025788,0.025788,0.968551,0.968551,0.025788,0.137755,0.097125,0.783176,-0.135657
2026-04-20,"JPMorgan, Goldman Sachs Đạt Sự Đồng Thuận Mới: Nhu Cầu Yếu Là Nguyên Nhân Chính Khiến Giá Dầu Giảm Nhưng Cảnh Báo Về Biến Động Mạnh Hơn Sắp Tới","JPMorgan, Goldman Sachs Đạt Sự Đồng Thuận Mới: Nhu Cầu Yếu Là Nguyên Nhân Chính Khiến Giá Dầu Giảm Nhưng Cảnh Báo Về Biến Động Mạnh Hơn Sắp Tới",0.629039,0.629039,0.654262,0.654262,0.629039,0.301516,0.603251,0.784692,-0.23971
2026-04-21,"Lo ngại rủi ro kinh tế gia tăng, JPMorgan cắt giảm 1 tỷ USD lợi nhuận mục tiêu","Lo ngại rủi ro kinh tế gia tăng, JPMorgan cắt giảm 1 tỷ USD lợi nhuận mục tiêu",-0.929706,0.929706,0.941282,0.941282,-0.929706,-0.108891,-1.558744,0.780097,0.076268
2026-04-22,JPMorgan nâng mục tiêu S&P 500; liệu lĩnh vực AI có thể tiếp tục dẫn dắt chứng khoán Mỹ?,JPMorgan nâng mục tiêu S&P 500; liệu lĩnh vực AI có thể tiếp tục dẫn dắt chứng khoán Mỹ?,0.065451,0.065451,0.921295,0.921295,0.065451,-0.050777,0.995157,0.723332,0.027494
2026-04-27,Chỉ số S&P 500 đạt mức cao kỷ lục; JPMorgan vẫn kỳ vọng đà tăng sẽ tiếp tục,Chỉ số S&P 500 đạt mức cao kỷ lục; JPMorgan vẫn kỳ vọng đà tăng sẽ tiếp tục,0.898516,0.898516,0.905029,0.905029,0.898516,0.265654,0.833065,0.690784,-0.201147
2026-05-04,Ông Buffett và JPMorgan cảnh báo: Thị trường xuất hiện xu hướng đầu tư như cờ bạc,Ông Buffett và JPMorgan cảnh báo: Thị trường xuất hiện xu hướng đầu tư như cờ bạc,-0.93191,0.93191,0.939554,0.939554,-0.93191,-0.133534,-1.830427,0.698071,0.103144
2026-05-07,XRP liên kết với JPMorgan và Mastercard trong thỏa thuận chưa từng có,XRP liên kết với JPMorgan và Mastercard trong thỏa thuận chưa từng có,0.70195,0.70195,0.708386,0.708386,0.70195,0.14496,1.63386,0.685615,-0.105604
2026-05-07,"Morgan Stanley, JPMorgan đồng tài trợ Consensus Miami 2026 - Cú hích cho thị trường tiền điện tử","Morgan Stanley, JPMorgan đồng tài trợ Consensus Miami 2026 - Cú hích cho thị trường tiền điện tử",0.845361,0.845361,0.852387,0.852387,0.845361,0.378427,0.143411,0.710201,-0.262308
2026-05-09,ONDO Tăng Vọt Khi Ripple Và JPMorgan Hỗ Trợ Thanh Toán Tokenized,ONDO Tăng Vọt Khi Ripple Và JPMorgan Hỗ Trợ Thanh Toán Tokenized,0.640623,0.640623,0.645196,0.645196,0.640623,0.465826,-0.204739,0.684148,-0.299754
2026-05-09,JPMorgan Dự Đoán Chiến Lược Có Thể Mua $30B Bitcoin Trong Năm Nay,JPMorgan Dự Đoán Chiến Lược Có Thể Mua $30B Bitcoin Trong Năm Nay,0.054324,0.054324,0.938944,0.938944,0.054324,0.328659,-0.586298,0.68001,-0.173229
2026-05-11,Cuộc chiến burger nóng lên - JPMorgan cho rằng Wendy’s đang mất dần vị thế,Cuộc chiến burger nóng lên - JPMorgan cho rằng Wendy’s đang mất dần vị thế,-0.963621,0.963621,0.969628,0.969628,-0.963621,-0.102101,-1.017945,0.773691,0.150954
2026-05-11,Chiến lược gia của JPMorgan: Duy trì quan điểm mua vào cổ phiếu thị trường mới nổi trong nửa cuối năm,Chiến lược gia của JPMorgan: Duy trì quan điểm mua vào cổ phiếu thị trường mới nổi trong nửa cuối năm,0.775501,0.775501,0.779947,0.779947,0.775501,0.190433,1.739122,0.786085,-0.072375
2026-05-12,Thông tin chuyên sâu của Derar-Hadri(@Derar_Hadri),Thông tin chuyên sâu của Derar-Hadri(@Derar_Hadri),0.230092,0.230092,0.756971,0.756971,0.230092,0.203652,-0.54541,0.694997,-0.074925
2026-05-12,"JPMorgan, Mastercard, Ripple và Ondo hoàn thành một bước đột phá lịch sử","JPMorgan, Mastercard, Ripple và Ondo hoàn thành một bước đột phá lịch sử",0.979056,0.979056,0.984662,0.984662,0.979056,0.46212,0.748964,0.729897,-0.252409
2026-05-12,JPMorgan ra mắt quỹ tiền tệ token hóa dành cho nhà phát hành stablecoin,JPMorgan ra mắt quỹ tiền tệ token hóa dành cho nhà phát hành stablecoin,0.911172,0.911172,0.915342,0.915342,0.911172,0.611804,-0.067884,0.731016,-0.335287
2026-05-12,"Elliptic gọi vốn 120 triệu USD từ Nasdaq, Deutsche Bank và JPMorgan","Elliptic gọi vốn 120 triệu USD từ Nasdaq, Deutsche Bank và JPMorgan",0.045297,0.045297,0.944167,0.944167,0.045297,0.422968,-0.865875,0.597572,-0.168472
2026-05-13,JPMorgan lại nhắm đến Ethereum với quỹ kho bạc token hóa thứ hai,JPMorgan lại nhắm đến Ethereum với quỹ kho bạc token hóa thứ hai,0.101088,0.101088,0.885607,0.885607,0.101088,0.315675,0.055791,0.5965,-0.075789
2026-05-13,JPMorgan tiếp tục chọn Ethereum trong hồ sơ quỹ thị trường tiền tệ mới,JPMorgan tiếp tục chọn Ethereum trong hồ sơ quỹ thị trường tiền tệ mới,0.947788,0.947788,0.952758,0.952758,0.947788,0.526379,0.8467,0.60652,-0.219074
2026-05-13,Tại sao hồ sơ $JLTXX của JPMorgan lại thu hút sự chú ý của thị trường tiền điện tử?,Tại sao hồ sơ $JLTXX của JPMorgan lại thu hút sự chú ý của thị trường tiền điện tử?,0.600413,0.600413,0.623077,0.623077,0.600413,0.551057,-0.347376,0.604672,-0.215837
2026-05-14,Tại Sao JPMorgan Tăng Cường Nắm Giữ IBIT Của BlackRock Lên 175%,Tại Sao JPMorgan Tăng Cường Nắm Giữ IBIT Của BlackRock Lên 175%,0.02371,0.02371,0.966579,0.966579,0.02371,0.375275,-0.576702,0.606512,-0.069722
2026-05-19,Giá vàng giảm xuống dưới 4.500 USD. Goldman lạc quan trong khi JPMorgan hạ mục tiêu giá vàng; Liệu thị trường vàng giá lên có quay trở lại vào năm 2026?,Giá vàng giảm xuống dưới 4.500 USD. Goldman lạc quan trong khi JPMorgan hạ mục tiêu giá vàng; Liệu thị trường vàng giá lên có quay trở lại vào năm 2026?,0.660101,0.660101,0.675108,0.675108,0.660101,0.470217,0.636391,0.38998,-0.130898
2026-05-22,JPMorgan Chase: Stablecoin vẫn vượt quỹ tiền tệ token hóa về thanh khoản và ứng dụng,JPMorgan Chase: Stablecoin vẫn vượt quỹ tiền tệ token hóa về thanh khoản và ứng dụng,0.320982,0.320982,0.669364,0.669364,0.320982,0.420472,-0.33912,0.384299,-0.082899
2026-05-22,JPMorgan hạ xếp hạng nhiều cổ phiếu hóa chất châu Âu khi lợi thế từ Trung Đông giảm dần,JPMorgan hạ xếp hạng nhiều cổ phiếu hóa chất châu Âu khi lợi thế từ Trung Đông giảm dần,-0.598603,0.598603,0.623082,0.623082,-0.598603,0.08078,-0.919584,0.512585,0.167633
2026-05-22,Quỹ thị trường tiền tệ token hóa khó thách thức vị thế thống trị của stablecoin — JPMorgan,Quỹ thị trường tiền tệ token hóa khó thách thức vị thế thống trị của stablecoin — JPMorgan,0.026069,0.026069,0.471286,0.471286,0.026069,0.062543,0.624671,0.480356,0.164694
2026-05-25,"S&P 500 Sẽ Chạm Mức 9.000 Vào Năm Tới? JPMorgan Dự Báo Mức Tăng 22%, AI Là Biến Số Quan Trọng","S&P 500 Sẽ Chạm Mức 9.000 Vào Năm Tới? JPMorgan Dự Báo Mức Tăng 22%, AI Là Biến Số Quan Trọng",0.105767,0.105767,0.883609,0.883609,0.105767,0.076951,0.079698,0.432323,0.138718
2026-05-27,"Dow Jones đạt mức cao kỷ lục. Chủ đề công nghệ AI hạ nhiệt, JPMorgan kỳ vọng cổ phiếu hàng tiêu dùng thiết yếu sẽ phục hồi","Dow Jones đạt mức cao kỷ lục. Chủ đề công nghệ AI hạ nhiệt, JPMorgan kỳ vọng cổ phiếu hàng tiêu dùng thiết yếu sẽ phục hồi",0.954382,0.954382,0.959192,0.959192,0.954382,0.369428,0.848615,0.483316,-0.083406
2026-05-27,JPMorgan nâng xếp hạng FedEx lên Tăng Tỷ Trọng trước thềm tách mảng vận tải,JPMorgan nâng xếp hạng FedEx lên Tăng Tỷ Trọng trước thềm tách mảng vận tải,0.395968,0.395968,0.576408,0.576408,0.395968,0.378275,-0.558414,0.477836,-0.081781
2026-05-27,"JPMorgan nâng cấp MGM Resorts, dự báo tăng 20% nhờ nhu cầu Las Vegas phục hồi","JPMorgan nâng cấp MGM Resorts, dự báo tăng 20% nhờ nhu cầu Las Vegas phục hồi",0.845299,0.845299,0.849505,0.849505,0.845299,0.533949,0.449331,0.464347,-0.185189
2026-05-29,JPMorgan hạ xếp hạng cổ phiếu Caesars Entertainment sau thông báo thâu tóm,JPMorgan hạ xếp hạng cổ phiếu Caesars Entertainment sau thông báo thâu tóm,-0.007557,0.007557,0.965082,0.965082,-0.007557,0.353447,-0.852856,0.465304,-0.038622
2026-05-29,JPMorgan hạ xếp hạng Caesars sau thương vụ thâu tóm của Fertitta,JPMorgan hạ xếp hạng Caesars sau thương vụ thâu tóm của Fertitta,-0.114265,0.114265,0.807607,0.807607,-0.114265,0.197543,-0.106708,0.47544,0.076417
2026-05-30,Cuộc đối đầu giữa Coinbase và JPMorgan leo thang quanh Đạo luật CLARITY,Cuộc đối đầu giữa Coinbase và JPMorgan leo thang quanh Đạo luật CLARITY,0.168339,0.168339,0.82418,0.82418,0.168339,0.187809,0.282604,0.454283,0.076092
2026-05-30,"JPMorgan CEO Jamie Dimon slams CLARITY Act, signals bank pushback on crypto regulation","JPMorgan CEO Jamie Dimon slams CLARITY Act, signals bank pushback on crypto regulation",0.861554,0.861554,0.867085,0.867085,0.861554,0.41239,0.693215,0.498969,-0.09157
2026-06-01,JPMorgan nâng xếp hạng cổ phiếu Replimune sau lộ trình nộp lại hồ sơ FDA,JPMorgan nâng xếp hạng cổ phiếu Replimune sau lộ trình nộp lại hồ sơ FDA,0.011988,0.011988,0.979332,0.979332,0.011988,0.278923,-0.849566,0.4114,0.012485
2026-06-01,"JPMorgan thấy Mag-7 còn dư địa tăng, nhưng không lặp lại năm 2025","JPMorgan thấy Mag-7 còn dư địa tăng, nhưng không lặp lại năm 2025",-0.079028,0.079028,0.859202,0.859202,-0.079028,0.159606,-0.091017,0.421106,0.096522
2026-06-02,JPMorgan khởi động phủ sóng cổ phiếu Mobia Medical với xếp hạng Tăng Tỷ Trọng,JPMorgan khởi động phủ sóng cổ phiếu Mobia Medical với xếp hạng Tăng Tỷ Trọng,0.06394,0.06394,0.928716,0.928716,0.06394,0.127717,0.142969,0.423607,0.110107
2026-06-02,Merlin Properties được JPMorgan đưa vào danh sách theo dõi tích cực khi FFO dự kiến vượt 5% so với đồng thuận,Merlin Properties được JPMorgan đưa vào danh sách theo dõi tích cực khi FFO dự kiến vượt 5% so với đồng thuận,0.963108,0.963108,0.968115,0.968115,0.963108,0.406181,0.899168,0.425088,-0.099282
2026-06-02,JPMorgan khởi tạo xếp hạng cổ phiếu Odyssey Therapeutics ở mức Tăng Tỷ Trọng,JPMorgan khởi tạo xếp hạng cổ phiếu Odyssey Therapeutics ở mức Tăng Tỷ Trọng,0.017879,0.017879,0.972992,0.972992,0.017879,0.276747,-0.945229,0.433417,0.002626
2026-06-02,"JPMorgan: ""Siêu chu kỳ"" lợi nhuận tại Mỹ sẽ thúc đẩy thị trường chứng khoán đạt mức cao mới","JPMorgan: ""Siêu chu kỳ"" lợi nhuận tại Mỹ sẽ thúc đẩy thị trường chứng khoán đạt mức cao mới",0.966753,0.966753,0.970793,0.970793,0.966753,0.506749,0.948874,0.452514,-0.161911
2026-06-03,"IPO của Anthropic do Morgan Stanley và Goldman Sachs dẫn đầu, JPMorgan cũng sẽ tham gia.","IPO của Anthropic do Morgan Stanley và Goldman Sachs dẫn đầu, JPMorgan cũng sẽ tham gia.",0.217757,0.217757,0.771599,0.771599,0.217757,0.410419,-0.748996,0.441796,-0.077683
2026-06-03,"ASML: JPMorgan điều chỉnh dự báo đối với ""ngôi sao"" của thị trường chứng khoán châu Âu 🚨","ASML: JPMorgan điều chỉnh dự báo đối với ""ngôi sao"" của thị trường chứng khoán châu Âu 🚨",0.005821,0.005821,0.954761,0.954761,0.005821,0.275553,-0.211937,0.430537,0.026048
2026-06-03,JPMorgan hạ xếp hạng cổ phiếu Daiichi Sankyo do triển vọng yếu,JPMorgan hạ xếp hạng cổ phiếu Daiichi Sankyo do triển vọng yếu,0.02656,0.02656,0.962832,0.962832,0.02656,0.192555,0.02074,0.438343,0.082851
2026-06-04,JPMorgan: Dự Luật Tiền Số Clarity Act Khó Có Cửa được Thông Qua Trong Năm Nay,JPMorgan: Dự Luật Tiền Số Clarity Act Khó Có Cửa được Thông Qua Trong Năm Nay,0.035258,0.035258,0.9573,0.9573,0.035258,0.140123,0.008697,0.397923,0.112412
2026-06-04,"JPMorgan, Mastercard và Ripple thử nghiệm giao dịch trái phiếu Mỹ token hóa của Ondo","JPMorgan, Mastercard và Ripple thử nghiệm giao dịch trái phiếu Mỹ token hóa của Ondo",0.013486,0.013486,0.976526,0.976526,0.013486,0.09791,-0.021772,0.397835,0.131858
